Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,OeFG%,OTOV%,ORB%,OFT/FGA,DeFG%,DTOV%,DRB%,DFT/FGA,Arena,Attend.,Attend./G,W-L O/U,wpct,vegas_odds,year,predict
18.0,Chicago Bulls,26.2,41.0,41.0,36,46,-1.63,0.0,-1.64,103.5,105.3,-1.8,93.1,0.287,0.156,0.52,0.47700000000000004,13.3,26.6,0.217,0.484,12.3,74.8,0.212,United Center,849760.0,20726.0,40.5,0.5,0.49390243902439024,2010,0.45545114193233527
19.0,Toronto Raptors,25.2,40.0,42.0,36,46,-1.78,-0.05,-1.83,111.3,113.2,-1.9,93.1,0.319,0.21100000000000002,0.564,0.521,12.7,24.7,0.244,0.513,11.8,72.9,0.247,Air Canada Centre,733784.0,17897.0,40.5,0.4878048780487805,0.49390243902439024,2010,0.47466056876803076
20.0,New Orleans Hornets,27.5,37.0,45.0,34,48,-2.46,0.19,-2.27,107.4,110.1,-2.7,92.6,0.243,0.23,0.5429999999999999,0.506,12.7,24.8,0.18899999999999997,0.523,13.5,73.8,0.205,New Orleans Arena,617366.0,15058.0,46.5,0.45121951219512196,0.5670731707317073,2010,0.4243082045556862
21.0,Indiana Pacers,26.6,32.0,50.0,33,49,-3.01,-0.1,-3.11,103.7,106.8,-3.1,97.1,0.29600000000000004,0.278,0.536,0.491,13.8,21.6,0.22899999999999998,0.49,13.4,73.0,0.258,Conseco Fieldhouse,582295.0,14202.0,34.5,0.3902439024390244,0.42073170731707316,2010,0.38605290829947436
22.0,Golden State Warriors,25.1,26.0,56.0,32,50,-3.6,0.32,-3.28,108.1,111.7,-3.6,100.4,0.294,0.23800000000000002,0.557,0.514,13.1,20.9,0.23,0.525,15.1,68.5,0.26,Oracle Arena,739120.0,18027.0,34.5,0.3170731707317073,0.42073170731707316,2010,0.3634066734414212
23.0,New York Knicks,25.4,29.0,53.0,31,51,-3.82,-0.19,-4.01,107.6,111.6,-4.0,94.0,0.256,0.312,0.547,0.509,13.0,23.5,0.2,0.526,13.3,72.1,0.207,Madison Square Garden (IV),799550.0,19501.0,31.5,0.35365853658536583,0.38414634146341464,2010,0.37500389044322757
24.0,Philadelphia 76ers,25.4,27.0,55.0,30,52,-3.9,-0.03,-3.93,106.1,110.3,-4.2,91.6,0.27,0.20600000000000002,0.534,0.496,13.7,27.6,0.204,0.518,13.8,73.2,0.231,Wachovia Center,583219.0,14225.0,40.5,0.32926829268292684,0.49390243902439024,2010,0.3866573874807342
25.0,Sacramento Kings,24.1,25.0,57.0,29,53,-4.37,0.3,-4.06,105.3,109.9,-4.6,94.0,0.28600000000000003,0.201,0.528,0.491,13.6,27.8,0.207,0.505,12.6,73.5,0.244,Power Balance Pavilion,543416.0,13254.0,24.5,0.3048780487804878,0.29878048780487804,2010,0.3794829838593906
26.0,Washington Wizards,27.6,26.0,56.0,28,54,-4.78,0.06,-4.72,104.2,109.4,-5.2,91.6,0.28300000000000003,0.183,0.524,0.48100000000000004,13.9,27.6,0.21600000000000003,0.502,12.8,72.4,0.239,Verizon Center,664398.0,16205.0,41.5,0.3170731707317073,0.5060975609756098,2010,0.3401595774635513
27.0,Detroit Pistons,26.7,27.0,55.0,26,56,-5.11,0.09,-5.02,105.6,111.4,-5.8,88.5,0.303,0.18,0.515,0.474,12.8,30.3,0.22,0.526,14.2,73.4,0.264,The Palace of Auburn Hills,768826.0,18752.0,41.5,0.32926829268292684,0.5060975609756098,2010,0.32550673651214956
28.0,Los Angeles Clippers,27.3,29.0,53.0,24,58,-6.35,0.34,-6.01,103.3,110.1,-6.8,92.6,0.28300000000000003,0.221,0.529,0.491,14.8,27.1,0.20600000000000002,0.509,12.2,74.0,0.214,STAPLES Center,670063.0,16343.0,34.5,0.35365853658536583,0.42073170731707316,2010,0.3177558985989771
29.0,Minnesota Timberwolves,24.1,15.0,67.0,17,65,-9.6,0.54,-9.06,101.7,111.6,-9.9,96.1,0.278,0.171,0.518,0.478,14.6,26.7,0.207,0.525,13.0,73.6,0.22,Target Center,619170.0,15102.0,26.5,0.18292682926829268,0.3231707317073171,2010,0.20821348864761768
30.0,New Jersey Nets,24.8,12.0,70.0,17,65,-9.12,0.19,-8.93,100.6,110.5,-9.9,91.4,0.307,0.18100000000000002,0.509,0.45799999999999996,13.7,25.1,0.24,0.517,13.3,71.8,0.22899999999999998,Izod Center,537230.0,13103.0,27.5,0.14634146341463414,0.3353658536585366,2010,0.1862355358911505
1.0,Miami Heat,29.0,58.0,24.0,61,21,7.46,-0.71,6.76,111.7,103.5,8.2,90.9,0.363,0.235,0.573,0.524,13.5,25.2,0.27899999999999997,0.475,12.6,75.5,0.223,AmericanAirlines Arena,810930.0,19779.0,64.5,0.7073170731707317,0.7865853658536586,2011,0.7511727547693761
2.0,Chicago Bulls,26.4,62.0,20.0,61,21,7.32,-0.79,6.53,108.3,100.3,8.0,90.4,0.305,0.215,0.541,0.501,13.5,29.4,0.22699999999999998,0.46299999999999997,13.6,76.2,0.222,United Center,893462.0,21792.0,46.5,0.7560975609756098,0.5670731707317073,2011,0.7541189853810124
3.0,Los Angeles Lakers,30.2,57.0,25.0,58,24,6.11,-0.1,6.01,111.0,104.3,6.7,90.7,0.293,0.22,0.545,0.502,12.3,29.2,0.228,0.47700000000000004,12.8,72.3,0.18100000000000002,STAPLES Center,778877.0,18997.0,56.5,0.6951219512195121,0.6890243902439024,2011,0.7154122969123515
4.0,San Antonio Spurs,28.8,61.0,21.0,56,26,5.71,0.16,5.86,111.8,105.6,6.2,92.3,0.299,0.261,0.5670000000000001,0.527,12.8,24.9,0.22899999999999998,0.491,12.6,74.6,0.19,AT&T Center,750879.0,18314.0,49.5,0.7439024390243902,0.6036585365853658,2011,0.6941897350534507
5.0,Boston Celtics,29.5,56.0,26.0,57,25,5.37,-0.54,4.83,106.2,100.3,5.9,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584.0,18624.0,52.5,0.6829268292682927,0.6402439024390244,2011,0.6724581633508304
6.0,Orlando Magic,27.6,52.0,30.0,56,26,5.46,-0.54,4.92,107.9,102.0,5.9,91.2,0.32799999999999996,0.32799999999999996,0.5539999999999999,0.521,14.3,26.1,0.22699999999999998,0.475,13.3,76.9,0.21899999999999997,Amway Center,777852.0,18972.0,54.5,0.6341463414634146,0.6646341463414634,2011,0.7089283790035494
7.0,Denver Nuggets,27.3,50.0,32.0,54,28,4.76,0.05,4.81,112.3,107.3,5.0,95.6,0.36700000000000005,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.22399999999999998,Pepsi Center,696568.0,16989.0,43.5,0.6097560975609756,0.5304878048780488,2011,0.6490921319348326
8.0,Dallas Mavericks,30.9,57.0,25.0,53,29,4.23,0.18,4.41,109.7,105.0,4.7,91.3,0.28600000000000003,0.27399999999999997,0.565,0.525,13.6,24.1,0.222,0.488,13.0,74.8,0.20600000000000002,American Airlines Center,824162.0,20102.0,49.5,0.6951219512195121,0.6036585365853658,2011,0.6456266398768813
9.0,Oklahoma City Thunder,23.7,55.0,27.0,51,31,3.79,0.02,3.81,111.2,107.2,4.0,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068.0,18148.0,51.5,0.6707317073170732,0.6280487804878049,2011,0.6152026393724197
10.0,Memphis Grizzlies,25.2,46.0,36.0,48,34,2.34,0.2,2.55,107.6,105.1,2.5,91.9,0.29100000000000004,0.136,0.534,0.493,13.0,28.9,0.218,0.502,15.7,72.5,0.228,FedEx Forum,600687.0,14651.0,38.5,0.5609756097560976,0.4695121951219512,2011,0.5750887057298109
11.0,Houston Rockets,26.5,43.0,39.0,47,35,2.18,0.19,2.37,111.3,109.0,2.3,94.2,0.299,0.264,0.55,0.503,12.3,27.4,0.239,0.5,12.6,72.7,0.21899999999999997,Toyota Center,663839.0,16191.0,48.5,0.524390243902439,0.5914634146341463,2011,0.5583558231594612
12.0,Portland Trail Blazers,26.7,48.0,34.0,46,36,1.52,0.32,1.85,108.8,107.1,1.7,87.9,0.278,0.228,0.5329999999999999,0.486,12.6,29.5,0.22399999999999998,0.51,15.4,72.0,0.231,Rose Garden Arena,840924.0,20510.0,51.5,0.5853658536585366,0.6280487804878049,2011,0.5185540524284029
13.0,Philadelphia 76ers,24.7,41.0,41.0,45,37,1.5,-0.5,1.01,106.6,105.0,1.6,91.7,0.273,0.184,0.535,0.494,12.3,24.6,0.21,0.48700000000000004,13.5,74.5,0.231,Wells Fargo Center,604823.0,14752.0,34.5,0.5,0.42073170731707316,2011,0.5522037672825935
14.0,New Orleans Hornets,26.3,46.0,36.0,44,38,0.89,0.39,1.28,106.2,105.2,1.0,88.7,0.29600000000000004,0.192,0.537,0.493,12.8,25.1,0.226,0.501,14.4,76.2,0.22,New Orleans Arena,603088.0,14709.0,41.5,0.5609756097560976,0.5060975609756098,2011,0.5464455963878236
15.0,New York Knicks,25.3,42.0,40.0,43,39,0.78,-0.3,0.48,110.9,110.1,0.8,95.6,0.304,0.303,0.561,0.513,12.6,24.2,0.24600000000000002,0.511,13.8,71.9,0.24,Madison Square Garden (IV),808879.0,19729.0,35.5,0.5121951219512195,0.4329268292682927,2011,0.5169213103899406
16.0,Milwaukee Bucks,26.7,35.0,47.0,38,44,-0.84,-0.17,-1.02,101.6,102.5,-0.9,89.8,0.287,0.21600000000000003,0.511,0.467,13.0,24.7,0.217,0.48100000000000004,14.7,74.8,0.23600000000000002,Bradley Center,631912.0,15412.0,45.5,0.4268292682926829,0.5548780487804879,2011,0.47553220990895695
17.0,Phoenix Suns,29.6,40.0,42.0,39,43,-0.89,0.43,-0.46,109.5,110.4,-0.9,94.4,0.28300000000000003,0.271,0.5589999999999999,0.522,13.2,23.7,0.215,0.513,13.1,71.6,0.21100000000000002,US Airways Center,720249.0,17567.0,41.5,0.4878048780487805,0.5060975609756098,2011,0.48531988215652944
18.0,Atlanta Hawks,27.4,44.0,38.0,39,43,-0.82,-0.28,-1.1,106.1,107.0,-0.9,89.3,0.26899999999999996,0.222,0.542,0.501,13.5,23.4,0.209,0.495,12.3,74.6,0.21100000000000002,Philips Arena,641596.0,15649.0,46.5,0.5365853658536586,0.5670731707317073,2011,0.45289417998390036
19.0,Indiana Pacers,25.9,37.0,45.0,38,44,-1.07,-0.3,-1.38,104.8,106.0,-1.2,94.7,0.3,0.244,0.5329999999999999,0.486,14.1,25.9,0.235,0.48700000000000004,12.8,74.1,0.237,Conseco Fieldhouse,555077.0,13538.0,33.5,0.45121951219512196,0.40853658536585363,2011,0.43941157460131186
20.0,Utah Jazz,26.8,39.0,43.0,36,46,-1.83,0.39,-1.44,108.1,110.1,-2.0,91.0,0.313,0.191,0.544,0.498,13.5,27.0,0.24100000000000002,0.505,13.8,71.7,0.275,EnergySolutions Arena,799982.0,19512.0,49.5,0.47560975609756095,0.6036585365853658,2011,0.430399147339098
21.0,Golden State Warriors,25.2,36.0,46.0,35,47,-2.33,0.33,-2.0,108.2,110.7,-2.5,94.8,0.24100000000000002,0.248,0.544,0.51,13.3,26.7,0.183,0.509,14.5,69.3,0.259,Oracle Arena,766398.0,18693.0,30.5,0.43902439024390244,0.3719512195121951,2011,0.4310518577343725
22.0,Los Angeles Clippers,24.6,32.0,50.0,32,50,-3.13,0.42,-2.71,105.3,108.7,-3.4,92.8,0.332,0.23,0.535,0.496,15.1,28.4,0.23399999999999999,0.499,12.8,73.2,0.25,STAPLES Center,727462.0,17743.0,36.5,0.3902439024390244,0.4451219512195122,2011,0.39415047416093474
23.0,Detroit Pistons,27.2,30.0,52.0,31,51,-3.6,-0.18,-3.78,107.7,111.7,-4.0,89.2,0.27899999999999997,0.18899999999999997,0.5329999999999999,0.495,12.5,27.4,0.20600000000000002,0.526,13.8,72.1,0.235,The Palace of Auburn Hills,683080.0,16660.0,30.5,0.36585365853658536,0.3719512195121951,2011,0.38236628285873886
24.0,Charlotte Bobcats,26.9,34.0,48.0,29,53,-4.0,-0.08,-4.08,103.4,107.8,-4.4,89.6,0.314,0.18899999999999997,0.528,0.48200000000000004,14.1,25.7,0.237,0.5,12.9,75.2,0.22899999999999998,Time Warner Cable Arena,649694.0,15846.0,39.5,0.4146341463414634,0.4817073170731707,2011,0.3847295842943663
25.0,Sacramento Kings,24.8,24.0,58.0,27,55,-5.34,0.54,-4.8,103.5,109.0,-5.5,95.2,0.284,0.183,0.519,0.48,14.4,29.9,0.20800000000000002,0.513,13.5,74.4,0.233,Power Balance Pavilion,569496.0,13890.0,27.5,0.2926829268292683,0.3353658536585366,2011,0.340356632060579
26.0,New Jersey Nets,24.8,24.0,58.0,24,58,-6.24,-0.04,-6.28,103.1,109.9,-6.8,89.9,0.28300000000000003,0.201,0.517,0.474,13.4,26.1,0.215,0.503,11.8,74.2,0.24100000000000002,Prudential Center,581378.0,13949.0,24.5,0.2926829268292683,0.29878048780487804,2011,0.2860165748304866
27.0,Toronto Raptors,24.5,22.0,60.0,24,58,-6.28,0.01,-6.28,106.1,112.9,-6.8,92.9,0.293,0.162,0.5329999999999999,0.491,13.7,28.2,0.221,0.522,13.0,72.0,0.251,Air Canada Centre,680255.0,16592.0,26.5,0.2682926829268293,0.3231707317073171,2011,0.3064112203307754
28.0,Minnesota Timberwolves,23.8,17.0,65.0,24,58,-6.63,0.67,-5.97,104.2,111.1,-6.9,96.5,0.282,0.223,0.526,0.483,15.1,29.6,0.217,0.514,13.1,73.7,0.251,Target Center,624960.0,15243.0,23.5,0.2073170731707317,0.2865853658536585,2011,0.2812553780185463
29.0,Washington Wizards,24.9,23.0,59.0,22,60,-7.4,0.11,-7.3,102.4,110.2,-7.8,93.8,0.29,0.172,0.513,0.47100000000000003,13.9,28.0,0.21600000000000003,0.512,14.4,70.5,0.249,Verizon Center,688466.0,16792.0,32.5,0.2804878048780488,0.39634146341463417,2011,0.28146736005115414
30.0,Cleveland Cavaliers,26.6,19.0,63.0,18,64,-9.01,0.14,-8.88,102.2,111.8,-9.6,93.0,0.312,0.22399999999999998,0.518,0.47200000000000003,13.4,24.2,0.233,0.524,12.7,73.3,0.21100000000000002,Quicken Loans Arena,824595.0,20112.0,30.5,0.23170731707317074,0.3719512195121951,2011,0.22563761501993684
1.0,Chicago Bulls,27.1,50.0,16.0,51,15,8.18,-0.76,7.43,107.4,98.3,9.1,89.1,0.255,0.205,0.523,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175,United Center,731326.0,22161.0,47.5,0.7575757575757576,0.5792682926829268,2012,0.7765013781872026
2.0,San Antonio Spurs,27.5,50.0,16.0,48,18,7.17,0.11,7.28,110.9,103.2,7.7,92.9,0.261,0.257,0.562,0.528,12.8,25.1,0.195,0.489,12.9,76.0,0.168,AT&T Center,607095.0,18397.0,40.5,0.7575757575757576,0.49390243902439024,2012,0.7271943929357667
3.0,Oklahoma City Thunder,25.1,47.0,19.0,46,20,6.12,0.32,6.44,109.8,103.2,6.6,93.0,0.33399999999999996,0.252,0.5670000000000001,0.516,15.3,27.8,0.26899999999999996,0.465,13.0,72.1,0.207,Chesapeake Energy Arena,600699.0,18203.0,46.5,0.7121212121212122,0.5670731707317073,2012,0.6978303024492201
4.0,Miami Heat,28.3,46.0,20.0,47,19,5.98,-0.27,5.72,106.6,100.2,6.4,91.2,0.307,0.198,0.5489999999999999,0.505,14.5,26.6,0.23800000000000002,0.479,15.8,73.9,0.2,AmericanAirlines Arena,657855.0,19935.0,47.5,0.696969696969697,0.5792682926829268,2012,0.7040435026910281
5.0,Philadelphia 76ers,24.9,35.0,31.0,43,23,4.24,-0.65,3.59,103.9,99.2,4.7,89.7,0.217,0.175,0.511,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,Wells Fargo Center,577597.0,17503.0,36.5,0.5303030303030303,0.4451219512195122,2012,0.6737464532498172
6.0,Atlanta Hawks,27.9,40.0,26.0,41,25,3.44,-0.77,2.67,104.9,101.2,3.7,90.2,0.259,0.249,0.535,0.5,13.4,23.9,0.192,0.48,14.4,74.4,0.18600000000000003,Philips Arena,501593.0,15200.0,34.5,0.6060606060606061,0.42073170731707316,2012,0.6133814283647117
7.0,Indiana Pacers,26.3,42.0,24.0,41,25,3.3,-0.71,2.6,106.7,103.1,3.6,90.7,0.321,0.198,0.526,0.474,13.1,29.2,0.251,0.47600000000000003,14.1,72.3,0.222,Bankers Life Fieldhouse,467561.0,14169.0,36.5,0.6363636363636364,0.4451219512195122,2012,0.5841649354690925
8.0,New York Knicks,26.3,36.0,30.0,41,25,3.2,-0.81,2.39,104.4,101.0,3.4,93.2,0.306,0.28800000000000003,0.5329999999999999,0.49200000000000005,14.9,26.6,0.22699999999999998,0.485,15.9,73.7,0.22399999999999998,Madison Square Garden (IV),652179.0,19763.0,41.5,0.5454545454545454,0.5060975609756098,2012,0.5651185925981346
9.0,Denver Nuggets,26.6,38.0,28.0,39,27,2.88,0.29,3.16,109.2,106.2,3.0,94.2,0.326,0.243,0.556,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185,Pepsi Center,561966.0,17029.0,36.5,0.5757575757575758,0.4451219512195122,2012,0.619158357000426
10.0,Boston Celtics,29.3,39.0,27.0,39,27,2.52,-0.26,2.26,101.0,98.2,2.8,90.4,0.257,0.19399999999999998,0.535,0.496,14.7,19.7,0.2,0.452,14.9,72.4,0.21600000000000003,TD Garden,614592.0,18624.0,40.5,0.5909090909090909,0.49390243902439024,2012,0.5810439249123176
11.0,Los Angeles Clippers,27.3,40.0,26.0,39,27,2.56,0.26,2.82,108.5,105.7,2.8,89.2,0.287,0.26899999999999996,0.5329999999999999,0.502,12.7,29.5,0.195,0.49200000000000005,14.2,73.2,0.245,STAPLES Center,634237.0,19219.0,42.5,0.6060606060606061,0.5182926829268293,2012,0.5967319880184969
12.0,Memphis Grizzlies,25.6,41.0,25.0,38,28,2.02,0.42,2.43,104.0,101.8,2.2,90.8,0.27699999999999997,0.157,0.515,0.473,13.6,29.8,0.21100000000000002,0.485,16.3,72.7,0.22699999999999998,FedEx Forum,518446.0,15710.0,37.5,0.6212121212121212,0.4573170731707317,2012,0.5657673032709454
13.0,Los Angeles Lakers,29.7,41.0,25.0,36,30,1.42,0.54,1.96,106.0,104.4,1.6,90.5,0.299,0.209,0.534,0.491,14.2,29.1,0.226,0.47600000000000003,10.7,74.8,0.158,STAPLES Center,626901.0,18997.0,42.5,0.6212121212121212,0.5182926829268293,2012,0.5543274234395066
14.0,Dallas Mavericks,31.3,36.0,30.0,35,31,0.95,0.83,1.78,103.3,102.3,1.0,91.4,0.24600000000000002,0.271,0.527,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203,American Airlines Center,671050.0,20335.0,44.5,0.5454545454545454,0.5426829268292683,2012,0.5275639218276471
15.0,Orlando Magic,27.5,37.0,29.0,35,31,0.79,-0.33,0.46,105.0,104.1,0.9,89.0,0.292,0.34600000000000003,0.5329999999999999,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19,Amway Center,623587.0,18897.0,37.5,0.5606060606060606,0.4573170731707317,2012,0.5432152968422002
16.0,Utah Jazz,25.6,36.0,30.0,34,32,0.62,0.3,0.92,106.8,106.1,0.7,91.4,0.302,0.153,0.525,0.48100000000000004,13.0,30.2,0.22699999999999998,0.493,13.8,73.8,0.245,EnergySolutions Arena,637124.0,19307.0,25.5,0.5454545454545454,0.31097560975609756,2012,0.5149785589734606
17.0,Milwaukee Bucks,26.2,31.0,35.0,34,32,0.27,-0.5,-0.23,105.5,105.2,0.3,93.7,0.25,0.22399999999999998,0.521,0.48100000000000004,12.9,27.7,0.19399999999999998,0.489,14.6,70.9,0.217,Bradley Center,485717.0,14719.0,31.5,0.4696969696969697,0.38414634146341464,2012,0.4977245702602311
18.0,Houston Rockets,26.2,34.0,32.0,34,32,0.23,0.35,0.57,105.5,105.2,0.3,91.7,0.235,0.24,0.529,0.49200000000000005,13.5,27.5,0.184,0.49,13.8,73.4,0.21,Toyota Center,506994.0,15363.0,33.5,0.5151515151515151,0.40853658536585363,2012,0.5094655806392745
19.0,Phoenix Suns,28.9,33.0,33.0,32,34,-0.24,0.53,0.29,106.2,106.5,-0.3,92.6,0.257,0.23800000000000002,0.536,0.499,13.3,25.8,0.19399999999999998,0.491,13.1,71.7,0.2,US Airways Center,514718.0,15598.0,29.5,0.5,0.3597560975609756,2012,0.4976862101864228
20.0,Portland Trail Blazers,27.5,28.0,38.0,32,34,-0.62,0.41,-0.22,105.7,106.4,-0.7,91.2,0.263,0.255,0.531,0.488,13.4,26.3,0.209,0.504,14.1,72.8,0.19899999999999998,Rose Garden Arena,676384.0,20496.0,37.5,0.42424242424242425,0.4573170731707317,2012,0.4547107965634509
21.0,Minnesota Timberwolves,24.4,26.0,40.0,28,38,-2.2,0.37,-1.83,104.3,106.6,-2.3,93.3,0.306,0.262,0.524,0.47700000000000004,14.0,27.5,0.23600000000000002,0.491,12.2,73.0,0.187,Target Center,577197.0,17491.0,23.5,0.3939393939393939,0.2865853658536585,2012,0.4238021025035946
22.0,Golden State Warriors,25.3,23.0,43.0,25,41,-3.41,0.62,-2.79,105.4,109.1,-3.7,92.3,0.22699999999999998,0.248,0.539,0.505,13.3,22.9,0.175,0.496,13.6,69.1,0.237,Oracle Arena,622311.0,18858.0,29.5,0.3484848484848485,0.3597560975609756,2012,0.39563100426578957
23.0,Toronto Raptors,25.7,23.0,43.0,25,41,-3.3,-0.36,-3.67,100.8,104.5,-3.7,89.3,0.27399999999999997,0.209,0.518,0.475,14.8,25.9,0.21100000000000002,0.475,12.8,75.4,0.26,Air Canada Centre,555584.0,16836.0,16.5,0.3484848484848485,0.20121951219512196,2012,0.38054284347711964
24.0,New Orleans Hornets,25.5,21.0,45.0,24,42,-3.76,0.65,-3.11,100.9,105.1,-4.2,88.3,0.27399999999999997,0.152,0.517,0.47600000000000003,15.2,27.5,0.207,0.485,13.5,73.1,0.218,New Orleans Arena,498618.0,15110.0,25.5,0.3181818181818182,0.31097560975609756,2012,0.38193165567764464
25.0,Washington Wizards,24.2,20.0,46.0,22,44,-4.8,-0.34,-5.14,101.0,106.2,-5.2,92.5,0.253,0.196,0.508,0.47200000000000003,14.2,27.3,0.184,0.49200000000000005,14.2,70.9,0.22899999999999998,Verizon Center,552038.0,16728.0,20.5,0.30303030303030304,0.25,2012,0.3416824623525234
26.0,Detroit Pistons,26.3,25.0,41.0,22,44,-4.79,-0.4,-5.19,101.0,106.3,-5.3,89.2,0.27899999999999997,0.175,0.51,0.46799999999999997,15.0,28.1,0.21,0.5,14.2,72.8,0.226,The Palace of Auburn Hills,475638.0,14413.0,21.5,0.3787878787878788,0.2621951219512195,2012,0.3107547318444359
27.0,Sacramento Kings,24.3,22.0,44.0,21,45,-5.68,0.73,-4.95,103.8,109.8,-6.0,94.7,0.268,0.228,0.51,0.47200000000000003,13.0,29.1,0.19699999999999998,0.515,13.9,70.5,0.19899999999999998,Power Balance Pavilion,478764.0,14508.0,20.5,0.3333333333333333,0.25,2012,0.34232211750989605
28.0,New Jersey Nets,26.1,22.0,44.0,19,47,-5.98,-0.39,-6.37,102.9,109.6,-6.7,90.1,0.26899999999999996,0.278,0.516,0.473,14.3,27.8,0.209,0.513,13.7,70.7,0.209,Prudential Center,460719.0,13961.0,27.5,0.3333333333333333,0.3353658536585366,2012,0.2757174804627702
29.0,Cleveland Cavaliers,26.0,21.0,45.0,17,49,-7.2,-0.14,-7.34,101.1,108.9,-7.8,91.3,0.307,0.23800000000000002,0.505,0.46299999999999997,14.3,28.9,0.22,0.508,13.1,72.2,0.20199999999999999,Quicken Loans Arena,525577.0,15927.0,17.5,0.3181818181818182,0.21341463414634146,2012,0.28047564695370575
30.0,Charlotte Bobcats,24.5,7.0,59.0,7,59,-13.91,-0.05,-13.96,95.2,110.4,-15.2,91.1,0.276,0.16899999999999998,0.483,0.439,13.9,23.6,0.20600000000000002,0.512,12.8,70.9,0.20600000000000002,Time Warner Cable Arena,486984.0,14757.0,19.5,0.10606060606060606,0.23780487804878048,2012,0.05506285345932016
1.0,Oklahoma City Thunder,26.0,60.0,22.0,64,18,9.21,-0.06,9.15,112.4,102.6,9.8,93.3,0.33799999999999997,0.244,0.58,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.19699999999999998,Chesapeake Energy Arena,746323.0,18203.0,60.5,0.7317073170731707,0.7378048780487805,2013,0.809463079174505
2.0,Miami Heat,30.3,66.0,16.0,62,20,7.87,-0.84,7.03,112.3,103.7,8.6,90.7,0.297,0.285,0.588,0.552,13.7,22.2,0.22399999999999998,0.48700000000000004,14.8,73.0,0.2,AmericanAirlines Arena,819290.0,19983.0,60.5,0.8048780487804879,0.7378048780487805,2013,0.7976817171659392
3.0,Los Angeles Clippers,28.8,56.0,26.0,59,23,6.45,-0.02,6.43,110.6,103.6,7.0,91.1,0.28600000000000003,0.265,0.557,0.526,13.9,28.8,0.203,0.49200000000000005,15.4,73.5,0.22899999999999998,STAPLES Center,788293.0,19227.0,49.5,0.6829268292682927,0.6036585365853658,2013,0.714402096468906
4.0,San Antonio Spurs,28.6,58.0,24.0,58,24,6.4,0.27,6.67,108.3,101.6,6.7,94.2,0.258,0.264,0.568,0.531,14.0,20.5,0.204,0.48,13.7,74.9,0.179,AT&T Center,755700.0,18432.0,54.5,0.7073170731707317,0.6646341463414634,2013,0.6800695111465844
5.0,Denver Nuggets,26.1,57.0,25.0,55,27,5.09,0.28,5.37,110.4,105.1,5.3,95.1,0.308,0.217,0.5489999999999999,0.515,13.6,31.4,0.21600000000000003,0.493,14.3,71.8,0.193,Pepsi Center,730616.0,17820.0,49.5,0.6951219512195121,0.6036585365853658,2013,0.6981523115302437
6.0,New York Knicks,30.2,54.0,28.0,53,29,4.23,-0.5,3.73,111.1,106.3,4.8,89.8,0.258,0.354,0.55,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.21600000000000003,Madison Square Garden (IV),780353.0,19033.0,46.5,0.6585365853658537,0.5670731707317073,2013,0.644416502046969
7.0,Memphis Grizzlies,27.0,56.0,26.0,54,28,4.15,0.18,4.32,104.9,100.3,4.6,88.4,0.261,0.166,0.514,0.47200000000000003,13.3,31.0,0.20199999999999999,0.475,15.2,74.3,0.209,FedEx Forum,681613.0,16625.0,48.5,0.6829268292682927,0.5914634146341463,2013,0.6241874774144573
8.0,Indiana Pacers,25.7,49.0,32.0,52,29,4.02,-0.69,3.34,104.3,99.8,4.5,90.2,0.293,0.245,0.521,0.479,14.3,30.3,0.21899999999999997,0.45299999999999996,12.9,74.6,0.19699999999999998,Bankers Life Fieldhouse,626069.0,15270.0,51.5,0.6049382716049383,0.6280487804878049,2013,0.6496559533533788
9.0,Houston Rockets,24.4,45.0,37.0,50,32,3.48,0.22,3.69,109.7,106.1,3.6,96.1,0.308,0.349,0.564,0.525,14.9,26.4,0.23199999999999998,0.502,13.5,75.2,0.196,Toyota Center,683564.0,16672.0,31.5,0.5487804878048781,0.38414634146341464,2013,0.5964539299051985
10.0,Brooklyn Nets,28.6,49.0,33.0,46,36,1.78,-0.53,1.25,108.2,106.2,2.0,88.8,0.299,0.26899999999999996,0.536,0.498,14.0,30.9,0.21899999999999997,0.503,13.1,73.7,0.174,Barclays Center,704702.0,17188.0,44.5,0.5975609756097561,0.5426829268292683,2013,0.5488038325665856
11.0,Los Angeles Lakers,30.7,45.0,37.0,44,38,1.16,0.32,1.48,107.8,106.6,1.2,94.4,0.345,0.303,0.5479999999999999,0.512,13.9,27.0,0.239,0.496,11.9,74.3,0.163,STAPLES Center,778877.0,18997.0,58.5,0.5487804878048781,0.7134146341463414,2013,0.589418337580045
